latitude,longitude,temp_mean,temp_std,temp_max,temp_min,pm25_mean,pm25_std,pm25_max,pm25_min,pm10_mean,pm10_std,pm10_max,pm10_min,epa_mean,epa_max,duaod550_mean,duaod550_std,node_id,epa_index,math_danger_score
28.000000000000043,46.79999999999999,23.286408740875935,9.79548702694319,45.9828,1.871120000000019,37.66810111040146,22.4127467653518,159.00365000000002,6.26427,232.31194601368614,190.9527327094943,1373.0715,8.411909,3.241788321167883,6,0.2487368463544708,0.17427327274430476,28.00_46.80,6,99.5
28.000000000000043,47.19999999999999,23.744126350364986,9.682444353298296,46.2953,2.6933800000000474,38.697837988047446,22.378729386614733,143.59756000000002,5.439345,234.02707146076642,189.25745181240003,1276.7979,9.644172000000001,3.2746350364963503,6,0.25279831569114963,0.17792988745313515,28.00_47.20,6,99.5
28.000000000000043,47.59999999999999,24.14356622262776,9.695488662554789,46.601950000000045,3.613300000000038,40.990444537226274,21.328620393493782,135.67254,5.2866342,225.87786857846714,172.70203311669226,1134.3865,14.750259999999999,3.27007299270073,6,0.25162503387180657,0.18141851103318168,28.00_47.60,6,99.5
28.000000000000043,47.99999999999999,24.252861806569367,9.860267577414113,46.71720000000005,3.9873300000000427,49.822116851642335,30.405797910495178,219.6339,9.133072,287.41791406386864,266.9917068496975,1970.3627000000001,16.896810000000002,3.633211678832117,6,0.2599190350912409,0.1898653610401057,28.00_48.00,6,99.5
28.000000000000043,48.399999999999984,24.79416017335769,9.628541999054521,46.79385000000002,4.976040000000012,45.438570538321166,26.15156713296668,191.42219,9.576675,214.71961018704377,196.2848683166777,1509.4228,17.511346999999997,3.218065693430657,6,0.24994432454653281,0.1942683840545759,28.00_48.40,6,99.5
28.000000000000043,48.79999999999998,24.7130554562044,7.78961199562082,43.411519999999996,8.311000000000035,40.09824753385037,18.303275095576016,130.25878,4.2066866,132.78060344434306,97.3660074108485,699.4493,5.555971,2.752737226277372,6,0.22872091028832117,0.182641755634136,28.00_48.80,6,97.5
28.000000000000043,49.19999999999998,24.21156458029199,5.974770093221091,37.00625000000002,12.495750000000044,42.242343568430655,17.6657098766463,132.52004000000002,9.720839,132.8350822910584,94.36711115985831,665.27525,15.454344,2.81478102189781,6,0.21330848822627738,0.1697582694794901,28.00_49.20,6,97.5
28.000000000000043,49.59999999999998,24.55901687043798,5.725854634265409,36.4203,12.671530000000018,39.75702308713503,16.97093783476,129.72006000000002,6.244864000000001,127.81910523585765,89.57432062607559,603.7131,9.3399235,2.7153284671532845,6,0.20069326010775548,0.1638409942723056,28.00_49.60,6,97.5
28.000000000000043,49.99999999999998,24.785946231751847,5.5645381426873355,36.20327000000003,13.014300000000048,35.81071420355839,15.648924018192004,122.58751000000001,5.1828586,115.06599773594891,80.31663803942358,503.4577,7.3679116,2.5447080291970803,6,0.19119340900593065,0.16070843876526272,28.00_50.00,6,97.5
28.000000000000043,50.39999999999998,24.93114248175185,5.4031994071651015,35.71572000000003,13.559230000000014,34.945445645346716,14.505169727585892,111.513934,7.2950193,108.39576827828468,72.69593014055685,510.33885000000004,13.620422,2.509124087591241,6,0.18213549335127738,0.15361632570217132,28.00_50.40,6,97.5
28.000000000000043,50.799999999999976,24.872057381386885,5.283410886162984,35.52725000000004,13.759420000000034,34.318394002281025,13.723372259783964,102.23809,5.745445,103.43054545711679,68.16411391230278,490.4637,11.033705,2.4735401459854014,6,0.17420514570209852,0.1462325072845573,28.00_50.80,6,97.5
28.000000000000043,51.19999999999997,24.621052901459876,5.335584607488938,35.70890000000003,12.908230000000003,32.941427846259124,13.067404885644077,96.204744,4.376134,93.99337649498176,62.939979992444876,451.19903999999997,9.035839000000001,2.4215328467153285,6,0.16568641269835768,0.1401690187027032,28.00_51.20,6,97.5
28.000000000000043,51.59999999999997,23.947481313868636,7.37508821319634,40.22060000000005,6.862330000000043,31.96004413841241,12.485334220309872,88.18995,4.6411524,87.61384687317519,56.52836696375293,406.7266,9.757099,2.355839416058394,5,0.15085046730866788,0.13192309442886127,28.00_51.60,5,80.0
28.000000000000043,51.99999999999997,22.979595218978123,9.320059947823536,44.14614,1.759800000000041,37.90029544343066,17.325190678843917,110.723875,4.5132900000000005,91.6461921779197,57.1311250231641,485.82404999999994,7.791981,2.6231751824817517,6,0.13366843848503648,0.12227086284959776,28.00_52.00,6,97.5
28.000000000000043,52.39999999999997,22.296675483576664,9.424401910547688,43.888329999999996,0.4463000000000079,31.296128214781024,14.174115887931414,97.474754,3.417633,80.04202117837592,54.5080539281838,464.63222,5.6869998,2.335766423357664,6,0.11972639489023723,0.11459092015159433,28.00_52.40,6,97.5
28.000000000000043,52.79999999999997,21.892176614963528,9.709423569097659,43.98647,-0.5517299999999636,25.702178190237227,12.596512009355317,83.19327,1.5410967,72.23257146687956,55.47833872944123,440.98297,1.5443731,2.096715328467153,6,0.10910087190857663,0.1069132953466271,28.00_52.80,6,97.5
28.000000000000043,53.19999999999997,21.38260542883214,9.712258896733486,43.18887000000001,-0.23629999999997153,24.2875405189781,11.965726432173808,76.995505,1.1325032,66.6773039459854,51.18408299271406,393.21563,1.6918856999999998,2.0410583941605838,5,0.10101666817427007,0.09895559361674874,28.00_53.20,5,80.0
28.000000000000043,53.599999999999966,20.895517007299294,9.711590855756608,42.42715000000004,-0.7323999999999842,22.386519921441607,11.03549461251061,61.18701,0.9914155000000001,62.357749170711685,48.746307561093666,321.85076,1.1542787,1.969890510948905,4,0.09430507110364963,0.09228677166964525,28.00_53.60,4,58.0
28.000000000000043,53.999999999999964,20.17397842153287,9.637370240437836,41.010400000000004,-0.9095999999999549,21.58077437509124,10.497282317963894,56.764016000000005,1.1714927000000002,60.80910096523722,47.546186594499986,283.78943000000004,1.8999327000000001,1.9525547445255473,4,0.08874036563065693,0.08619917374852668,28.00_54.00,4,58.0
28.000000000000043,54.39999999999996,19.999704689781048,9.672361472056487,41.01577000000003,-1.020939999999996,20.652743709279196,10.095298953479057,57.506732,0.22379796999999998,58.472740898540145,45.80426872943435,298.15016,0.6305761,1.9023722627737227,4,0.08576771148959854,0.08333393266316255,28.00_54.40,4,58.0
28.000000000000043,54.79999999999996,21.178963895985426,9.592439039782723,42.290430000000015,0.19924000000003161,19.42725186788321,9.655359599108992,56.237415,2.2142356999999997,54.91136540939781,42.51199153020505,308.45279999999997,2.6688516,1.822992700729927,4,0.08730959785921533,0.083769018699367,28.00_54.80,4,58.0
28.000000000000043,55.19999999999996,21.67064903284674,9.393220381775667,42.78408000000002,1.6377200000000016,19.185709960036498,9.869421080165854,63.74596,0.9692341,54.18494613284671,42.10393802214035,303.62997,1.5615026,1.8156934306569343,4,0.0859435450600365,0.08179957665286174,28.00_55.20,4,58.0
28.000000000000043,55.59999999999996,20.996426259124114,9.048524637634912,41.72524000000004,1.517719999999997,19.2923478592427,9.693902373255753,58.74532,0.24585902999999998,53.910585917691606,41.011601901104456,283.4119,0.44452938999999997,1.8284671532846715,4,0.0811663063385949,0.07581102890098929,28.00_55.60,4,58.0
28.000000000000043,55.99999999999996,20.70578728102192,8.962596601257548,41.34268000000003,1.0343300000000113,18.749376599258213,9.345072008161951,57.822568000000004,0.031758287,51.678616953441605,38.642300496844456,299.64488,0.032244072,1.8074817518248176,4,0.07712048965209854,0.07053406568440246,28.00_56.00,4,58.0
28.000000000000043,56.39999999999996,20.26531228102192,8.916466807381571,39.76138000000003,0.636380000000031,17.755558634881385,8.839132521539385,64.953646,0.52201143,47.071154623184306,34.362641596922366,309.32122,0.52234805,1.7536496350364963,4,0.07439154041441605,0.06695616906514357,28.00_56.40,4,58.0
28.000000000000043,56.79999999999996,20.334464771897835,8.754211169438456,39.07925,0.9332500000000437,16.795592464470804,8.505908151359005,72.255496,0.6053122000000001,42.68621424416058,30.78241551935793,348.95166,1.0583079,1.697080291970803,4,0.07371217482235402,0.06522569714369357,28.00_56.80,4,58.0
28.000000000000043,57.19999999999995,21.48793645072995,9.066944369702401,41.29850000000005,1.7267000000000507,17.260616192427005,8.015436521204233,57.047177999999995,0.8669056,42.03875165492701,27.585134599307178,236.98513,1.0162438,1.72992700729927,4,0.07666220881614963,0.06559150163022086,28.00_57.20,4,58.0
28.000000000000043,57.59999999999995,23.325998284671556,9.672308009037506,44.082899999999995,1.9503400000000397,18.59567687214416,8.228770925431661,59.487565,0.23431906000000002,43.52632045131387,28.540510449760987,236.87582,0.25247754,1.8357664233576643,4,0.08139528632089416,0.06807341083674678,28.00_57.60,4,58.0
28.000000000000043,57.99999999999995,24.28301111313871,9.932233652081045,45.710350000000005,1.8946800000000508,17.72848890310219,7.973443275158912,51.900518,0.7377954400000001,41.076368803375914,27.8528354701753,240.6761,0.7459920999999999,1.7636861313868613,3,0.08267816566879563,0.06789308406183478,28.00_58.00,3,38.0
28.000000000000043,58.39999999999995,23.684677335766448,9.653799420016076,44.104150000000004,0.7174300000000358,16.479152215145987,8.118080637195751,54.625055,1.3741914,46.68216562846715,42.930273845758,407.12604,1.4370944,1.719890510948905,5,0.0782021317995438,0.0652004159151751,28.00_58.40,5,80.0
28.000000000000043,58.79999999999995,22.849871687956227,9.449740472221851,42.55947000000003,0.04556000000002314,17.372766898485402,10.771671990154536,86.59048,0.7875673400000001,67.00658418631387,83.38101941339575,717.92516,0.8474648,1.8293795620437956,6,0.07732944641414234,0.06860535264111262,28.00_58.80,6,97.5
28.000000000000043,59.199999999999946,22.527594315693452,9.470511460062802,42.15835000000004,0.35806000000002314,15.289867142390513,8.65595098257351,58.52013,0.46019366,48.91200699260949,48.551755399190625,405.29476999999997,0.5664272,1.6432481751824817,5,0.07381158032974452,0.0680012854333246,28.00_59.20,5,80.0
28.000000000000043,59.599999999999945,21.644625328467175,9.215313045547987,41.09292000000005,-0.7835399999999595,14.214858805748175,8.13863318091156,55.399546,0.9854891,43.26197386213504,41.61933181492018,287.67040000000003,1.2061024,1.5775547445255473,4,0.0686221146145073,0.06485893266360428,28.00_59.60,4,58.0
28.000000000000043,59.99999999999994,20.171331998175205,9.101728913342836,39.35073,-2.9959499999999935,13.63670471080292,7.904908377837924,54.370048,0.28661384,41.55910437187044,39.95158661168316,240.17578,0.45347787,1.5291970802919708,3,0.06369404891624088,0.06061738958089972,28.00_60.00,3,38.0
28.000000000000043,60.39999999999994,19.340095155109513,9.238326028741465,38.55386000000004,-3.187349999999981,13.024226155583941,7.464926925631277,51.213174,0.45398704,40.2751814267792,38.73811944258124,256.46838,0.59578925,1.5045620437956204,4,0.061812740598430664,0.05838764498857473,28.00_60.40,4,58.0
28.000000000000043,60.79999999999994,18.69927254562046,9.357940610243602,37.965480000000014,-3.7459499999999935,13.5478962675,7.611355050040611,49.19571,0.11833538,44.56592374192518,42.362154974940964,290.25927,0.11867375,1.522810218978102,4,0.06156473206403285,0.05815750331296601,28.00_60.80,4,58.0
28.000000000000043,61.19999999999994,18.261729297445278,9.292094919821714,37.73257000000001,-4.983249999999998,14.38774911171533,8.727643963813822,68.61259,0.2580281,53.95585902434307,57.481349591185484,500.90420000000006,0.28374702999999996,1.6085766423357664,6,0.062365048376733574,0.05811332911998002,28.00_61.20,6,97.5
28.000000000000043,61.59999999999994,17.92646122262776,9.081203380381263,37.328760000000045,-5.468599999999981,14.605498229470804,9.709656722269841,68.991056,0.4361763,59.27367725282847,67.51647669899559,506.9821299999999,0.43631600000000004,1.64507299270073,6,0.06227242240556569,0.05751276603095247,28.00_61.60,6,97.5
28.000000000000043,61.999999999999936,19.007323129562064,8.96286101586788,38.258939999999996,-4.427599999999984,15.573784883850363,9.951381111496442,65.250106,1.120429,66.05568856195256,65.92525756982096,458.0327,2.2478591999999997,1.687043795620438,6,0.07274002049096716,0.06339881552399466,28.00_62.00,6,97.5
28.000000000000043,62.399999999999935,21.667233275547467,9.18105616023668,41.579740000000015,-1.4778799999999706,19.000725459032846,12.81236628700817,94.045795,1.7643217999999998,95.6513087830292,93.5698114535497,596.3819,2.800167,1.9762773722627738,6,0.09601340671177007,0.08514091754368171,28.00_62.40,6,97.5
28.000000000000043,62.79999999999993,23.596436122262798,9.671253325158455,44.1327,0.8404800000000137,25.36998689270073,22.081604873712525,155.28384,1.3934202,150.08883526843067,181.241161663795,1020.3676999999999,3.6072458,2.4297445255474455,6,0.12241112391332117,0.10997312928296228,28.00_62.80,6,97.5
28.000000000000043,63.19999999999993,23.84636901459856,10.256927632854964,44.662000000000035,-0.4701299999999833,27.204835519160582,24.05593353359818,154.41773,1.0429734,150.97720188740874,178.8162413262313,1017.0905,1.8707116000000001,2.4333941605839415,6,0.14152317201815692,0.12844929909746788,28.00_63.20,6,97.5
28.000000000000043,63.59999999999993,23.486602226277398,10.427064128642076,44.22524000000004,-1.080479999999966,26.60393579337591,21.118910061222657,142.98981999999998,0.75692114,132.81759947107662,134.60948055276737,994.8976,3.4838245999999997,2.3275547445255476,6,0.1496325986694343,0.13181886364636614,28.00_63.60,6,97.5
28.000000000000043,64.0,23.255923476277395,10.455725835813702,43.98794000000004,-0.9378999999999564,26.81430764242701,20.362687268996407,147.2996,2.1562783000000003,127.24119369114962,120.04734117135709,1020.4098999999999,2.7687344,2.3074817518248176,6,0.15420940785848541,0.133852187903665,28.00_64.00,6,97.5
28.40000000000004,44.0,22.05515546532849,9.335087447803897,43.45938000000001,1.435570000000041,34.18016410027372,22.392024554931744,141.72484,4.75562,226.17162465054744,192.9861544012215,1335.4352,9.177384,3.096715328467153,6,0.22852993464872265,0.15789464103422374,28.40_44.00,6,97.5
28.40000000000004,44.4,22.339988120437976,9.364560093770374,43.706200000000024,1.5195600000000127,35.76580180921533,23.989812129231602,167.38076,6.3494214,241.36627961085767,215.83548384625794,1568.8967,9.9180255,3.2089416058394162,6,0.23860980267700727,0.16259530353904436,28.40_44.40,6,99.5
28.40000000000004,44.8,22.520645520073014,9.482392154838308,44.09730000000002,1.0703400000000443,34.091470747171535,21.026495730793755,151.536,6.833055,214.0965695529197,172.66153691550284,1291.7377000000001,10.694084,3.028284671532847,6,0.24020535681706207,0.16294754947237108,28.40_44.80,6,97.5
28.40000000000004,45.2,22.551445218978124,9.607931663270454,44.36074000000002,0.5166300000000206,33.13715597983577,19.144066399791896,135.81482,7.066334,197.3847645939781,146.888998276813,1086.7644,10.071496,2.9416058394160585,6,0.2358143465515511,0.16114485217580787,28.40_45.20,6,97.5
28.40000000000004,45.6,22.633692518248196,9.662624494341967,44.835350000000005,0.6426000000000158,33.08350191012774,18.089959626326436,126.03981999999999,5.845217600000001,189.1962766373175,130.7981775670897,905.21615,9.498542,2.9023722627737225,6,0.231230386645073,0.15946883553617028,28.40_45.60,6,97.5
28.40000000000004,45.99999999999999,22.80121027372265,9.703101492480638,45.27188000000001,0.9883000000000379,34.82134722071168,19.353701693721536,152.47,6.272228,204.26595640191607,148.37688028874015,1199.0486999999998,8.830390999999999,3.0127737226277373,6,0.2314629363416971,0.16075353915006801,28.40_46.00,6,97.5
28.40000000000004,46.39999999999999,22.891370866788343,9.77059700480767,45.67422000000005,1.2646700000000237,34.93076109069343,19.399502445524924,132.81822,5.759386699999999,206.51001946350365,151.42879969927844,1092.5785,8.166374,3.0492700729927007,6,0.23246515064187956,0.16279311458178974,28.40_46.40,6,97.5
28.40000000000004,46.79999999999999,23.041479297445278,9.8072749897332,46.039450000000045,1.7353800000000206,37.863793504105836,21.382250454236086,143.0606,5.4099702,238.60725485538322,184.63643092934183,1128.4836,8.152731999999999,3.31021897810219,6,0.24483776099452556,0.16974932053056704,28.40_46.80,6,99.5
28.40000000000004,47.19999999999999,23.552269260948925,9.730799496388688,46.42520000000002,2.6182000000000016,39.924039349270075,22.46342181203437,136.79066999999998,5.329687,250.92014727645983,201.83162774997723,1307.3851,7.755535000000001,3.395985401459854,6,0.25032573938001823,0.174901946946291,28.40_47.20,6,99.5
28.40000000000004,47.59999999999999,23.967197728102214,9.628388699768921,46.41738000000004,3.6216699999999946,49.336909547901456,22.35185726552885,141.69136999999998,9.533942999999999,250.35817996806568,186.14343267200854,1218.7803,22.177314000000003,3.6505474452554743,6,0.24847898063503648,0.17672381929440856,28.40_47.60,6,99.5
28.40000000000004,47.99999999999999,24.33628928832119,10.023117273210405,47.25332000000003,3.673429999999996,55.24395276824818,23.29535490382313,165.26808,9.909887,232.76432721350366,164.89390215430439,1041.0230000000001,25.40153,3.646897810218978,6,0.24606556878284672,0.17832303123326573,28.40_48.00,6,99.5
28.40000000000004,48.399999999999984,24.902725620437977,9.160377459290437,46.241600000000005,6.247670000000028,43.79902883786496,18.15547671020662,124.19899000000001,5.7367693,151.34981789142336,99.11653362112582,724.43845,19.117115,2.9835766423357666,6,0.23406343775912408,0.17638965917597255,28.40_48.40,6,97.5
28.40000000000004,48.79999999999998,23.93893345802922,6.221546302309819,37.679100000000005,12.127949999999998,42.03944028038321,19.218812641584012,133.77371,7.2686212999999995,140.83909233759124,105.34010827232456,644.9805,12.278501,2.8275547445255476,6,0.2211728243921533,0.17106302254604466,28.40_48.80,6,97.5
28.40000000000004,49.19999999999998,24.285141742700752,5.885720724723071,36.59512000000001,12.395170000000007,42.42502990830292,18.27315654751168,132.64199,8.419132,141.6341587910584,103.41433971122862,631.1293,17.721216,2.8704379562043796,6,0.20529061365410584,0.16181029524833832,28.40_49.20,6,97.5
28.40000000000004,49.59999999999998,24.623840401459876,5.765784504586361,36.41300000000001,12.475000000000023,40.458044380474455,16.87373931803034,130.06365,7.829572000000001,128.43006157025548,90.2753577705716,615.12094,17.696152,2.761861313868613,6,0.19386694505875912,0.15819304565467598,28.40_49.60,6,97.5
28.40000000000004,49.99999999999998,24.76197254562046,5.579115205371272,36.36610000000002,12.69473000000005,37.37704195109489,15.24328003679829,125.40643,8.262683,115.90450072171532,77.83034499730614,536.3740499999999,14.844929,2.605839416058394,6,0.18537555906067518,0.15490372537902813,28.40_50.00,6,97.5
28.40000000000004,50.39999999999998,24.74066008211681,5.477942618900141,36.22207000000003,12.813130000000001,35.91031251140511,14.173370091640829,116.53560999999999,8.455266,109.76484831569343,71.02167328517609,515.8542,15.094242000000001,2.5374087591240877,6,0.17963953138959854,0.14922140268160436,28.40_50.40,6,97.5
28.40000000000004,50.799999999999976,24.59750895985404,5.377190049010893,35.790430000000015,12.805319999999995,33.85068061888686,13.584433264605265,106.31137600000001,5.1941109999999995,102.48507238777373,67.9928519056544,510.72703000000007,10.501363999999999,2.4616788321167884,6,0.1728563777609489,0.14301033401132576,28.40_50.80,6,97.5
28.40000000000004,51.19999999999997,23.799356541970827,6.640182454694204,38.325829999999996,8.239280000000008,31.692203442335767,12.407994375235228,91.826166,4.4076636,92.79195341149635,60.37371117023073,409.24738,8.8896845,2.329379562043796,5,0.15721061421167884,0.13298936314337448,28.40_51.20,5,80.0
28.40000000000004,51.59999999999997,22.92022822992703,9.310540067339451,43.70425,1.925800000000038,29.892148239872263,12.784421204186454,105.9223,4.935189,87.01368749133212,61.10327641894805,482.4405,9.531908,2.272810218978102,6,0.14016285671624087,0.12405949987109159,28.40_51.60,6,97.5
28.40000000000004,51.99999999999997,22.042605291970826,9.735862052333678,44.762350000000026,0.24320000000000164,26.121383272262772,12.231366357733414,97.32659000000001,3.4058798,75.40308059470803,56.54177175437345,425.43653,4.5187183,2.1432481751824817,6,0.12301434526587593,0.11532808333569468,28.40_52.00,6,97.5
28.40000000000004,52.39999999999997,21.426414990875934,9.777663152718496,43.88150000000002,-0.6181399999999826,23.167985775784672,12.313236385866325,105.29682,0.7761256599999999,67.36447092358576,55.73443824038936,446.89256,0.79808915,2.009124087591241,6,0.10900114406870437,0.10821505637077976,28.40_52.40,6,97.5
28.40000000000004,52.79999999999997,19.83825878649637,9.7298326862685,41.78310000000005,-1.1132599999999684,21.444996265145985,12.188807931282643,120.27516999999999,0.80754664,62.8899289232208,55.41845178372276,441.62803,0.80745505,1.9543795620437956,6,0.09583744290593066,0.09725166973708252,28.40_52.80,6,97.5
28.40000000000004,53.19999999999997,19.469437983576665,9.666860506845822,41.92130000000003,0.013700000000028467,21.057011694206203,11.689963709557745,91.88110499999999,0.14271205,60.02637225784671,52.97958680551374,451.7216,0.3692531,1.9315693430656935,6,0.08867006753138687,0.08927229805011407,28.40_53.20,6,97.5
28.40000000000004,53.599999999999966,19.14052142335769,9.717792790718555,40.90810000000005,-0.7303199999999492,20.86826825180657,11.012411824940743,87.6549,0.26617594,57.32409406475365,48.84504986425957,439.27483,0.26670757,1.9087591240875912,6,0.0837030705145073,0.08328606834708727,28.40_53.60,6,97.5
28.40000000000004,53.999999999999964,19.1224075182482,9.839817630636501,40.947900000000004,-1.6863799999999856,19.56844878165146,9.847099443846888,75.889844,0.11375033000000001,53.143504758211684,43.05072953258257,369.86629,0.2569305,1.8476277372262773,5,0.08192036776751825,0.0796361821921776,28.40_54.00,5,80.0
28.40000000000004,54.39999999999996,19.195566560219,9.851765039164952,41.48037000000005,-2.416849999999954,20.020694058850367,9.736820183243744,74.245065,0.48607350000000005,57.36372789416059,49.409235247990395,399.9352,1.2264017999999999,1.8631386861313868,5,0.08076034899607665,0.07797944928130715,28.40_54.40,5,80.0
28.40000000000004,54.79999999999996,18.297734078467176,9.537432123171108,40.52480000000003,-3.201999999999998,17.84678161313869,9.073826001656116,70.46964,1.0636027,51.45301397782847,42.89704491400869,363.82986,2.1274835,1.7563868613138687,5,0.07496117310410583,0.07311071976111241,28.40_54.80,5,80.0
28.40000000000004,55.19999999999996,17.84722508211681,9.316387989982355,39.724019999999996,-2.890479999999968,17.37314308923358,8.965041978768097,66.07357,1.2002173,48.98083219005474,40.03791487543713,339.96199,1.3322847,1.7326642335766422,4,0.07052029329675183,0.06931792420898776,28.40_55.20,4,58.0
28.40000000000004,55.59999999999996,18.45765204379564,9.381009966533698,40.130269999999996,-2.3680200000000013,16.860010410538322,8.918047140413092,63.326339999999995,0.9233348499999999,46.69792968020073,37.41680326025847,315.31831999999997,0.9496518,1.6925182481751824,4,0.07072490950707117,0.06846967210999062,28.40_55.60,4,58.0
28.40000000000004,55.99999999999996,19.438578366788345,9.580113629069638,41.67275000000001,-1.8299299999999903,16.39673957760949,8.282445482312617,58.719667,0.6462214,44.47762093655109,34.79058782443648,283.74112,0.7446626599999999,1.6943430656934306,4,0.07052214037052919,0.06583517981388123,28.40_56.00,4,58.0
28.40000000000004,56.39999999999996,19.0184928832117,9.391067196522064,41.22550000000001,-2.0696800000000053,15.344329851683394,7.838743950484322,57.76899,0.079908455,41.50191131798358,32.921880867360436,294.31489999999997,0.11084181,1.6213503649635037,4,0.06641278735875912,0.060565934345335186,28.40_56.40,4,58.0
28.40000000000004,56.79999999999996,17.519348476277397,8.87474241930456,37.89053000000001,-2.7864699999999516,14.169529154041971,7.496429180083786,64.39128,0.07968108,36.94838511114963,29.6182537201771,322.11815,0.2688665,1.5447080291970803,4,0.06048068700104015,0.0544373751204927,28.40_56.80,4,58.0
28.40000000000004,57.19999999999995,18.391960638686154,8.888400099662684,38.7731,-1.448099999999954,14.210305807928831,7.579381861038822,82.23060600000001,0.05870586,34.18632396198905,26.681697125054562,407.04495,0.19178684000000001,1.552007299270073,5,0.06474133422025546,0.05637423816524181,28.40_57.20,5,80.0
28.40000000000004,57.59999999999995,21.618151113138712,9.559696776643182,43.17935,0.23550000000000182,15.797850002281022,7.399593503423933,58.076996,0.9527203000000001,36.12184993686132,26.271109094789974,282.0149,1.6368484,1.635036496350365,4,0.07334707715520072,0.061258071667345974,28.40_57.60,4,58.0
28.40000000000004,57.99999999999995,20.53741194343068,9.151142486517243,40.58438000000001,-2.5052199999999516,15.37657565158759,7.409053158777514,51.098397000000006,0.64825284,37.29092355812044,27.870039985371648,232.06431,0.6724367,1.604014598540146,3,0.0665151272768248,0.05596399906313428,28.40_58.00,3,38.0
28.40000000000004,58.39999999999995,19.136364762773745,8.876434335172155,37.748680000000036,-3.8909699999999816,13.830701219708029,6.677488875708038,43.917385,0.511888,35.04156953220803,25.935931543656242,217.24944,0.7574073,1.5383211678832116,3,0.059457284089324824,0.0507206621595046,28.40_58.40,3,38.0
28.40000000000004,58.79999999999995,21.488792755474478,9.302208519040517,40.771630000000016,-1.2532699999999863,13.632107273813869,6.456060145380214,42.504194,1.2841230000000001,35.09269449981752,25.46709445661194,220.83768,1.2977782999999998,1.552919708029197,3,0.06463712917372264,0.055113909345949966,28.40_58.80,3,38.0
28.40000000000004,59.199999999999946,22.27818076642338,9.530892376286697,42.172270000000026,-1.0296399999999721,13.721894605748176,6.65991701663287,40.27335,0.7107879,36.28770516925182,27.34398557899597,213.57192,0.9435264,1.5574817518248176,3,0.06763564019826643,0.05914431669940424,28.40_59.20,3,38.0
28.40000000000004,59.599999999999945,22.59260075729929,9.416767898864919,42.302400000000034,-0.5979999999999563,13.262832624635037,6.669365912624102,39.202014,0.9743042,35.4079410314781,27.873202223492274,222.79602,1.5361770000000001,1.520985401459854,3,0.06755213630967154,0.06054024264534544,28.40_59.60,3,38.0
28.40000000000004,59.99999999999994,20.648472445255496,9.319138232572227,40.16323,-2.7210399999999595,12.420586653385037,6.494426390614274,41.58797,0.03573201,33.60246545166971,27.28584850006139,202.12842999999998,0.09796433,1.4598540145985401,3,0.06222870696207117,0.05692672532174757,28.40_60.00,3,38.0
28.40000000000004,60.39999999999994,18.432776049270096,9.221190893546712,37.79702000000003,-4.314300000000003,11.930261086840328,6.321072223234122,41.925237,0.046073187,34.416926269099456,28.938383402871683,198.79118,0.046368923,1.4297445255474452,3,0.05740592126906934,0.0527521167536722,28.40_60.40,3,38.0
28.40000000000004,60.79999999999994,16.95676247262776,9.099330463228718,36.56313,-5.473500000000001,12.403046874589416,6.905039754075079,44.810317,0.08304392000000001,39.945700363713506,36.64829299286293,247.37135999999998,0.16472367000000002,1.4552919708029197,3,0.05459361454137773,0.050149434410227636,28.40_60.80,3,38.0
28.40000000000004,61.19999999999994,16.610294945255497,9.030304363447534,36.029930000000036,-6.354349999999954,13.482440308923357,8.124580966463556,65.82877,0.15038633999999998,49.169922915100365,53.382977979961595,450.61796,0.18901774999999998,1.5766423357664234,6,0.05595100547956205,0.05067235995597174,28.40_61.20,6,97.5
28.40000000000004,61.59999999999994,19.052791815693453,9.177443391098949,38.677400000000034,-3.982280000000003,14.998368333485402,8.71121652793462,58.478296,1.1369268,62.37504404406935,60.44857847624504,406.1302,1.332167,1.6916058394160585,5,0.07161208902271898,0.06147078924392418,28.40_61.60,5,80.0
28.40000000000004,61.999999999999936,21.4767478832117,9.359283226713654,42.05142000000001,-1.9026999999999816,16.479907678832117,10.741007467317962,82.51235,1.4076177,72.47423538759125,74.5638420707781,489.69173,2.2937303,1.770985401459854,6,0.09071334971268248,0.08208179889641379,28.40_62.00,6,97.5
28.40000000000004,62.399999999999935,22.965361012773748,9.561872850449442,43.35537000000005,0.012350000000026284,21.63169167335766,18.218294911361987,135.44644,1.1421778,111.44613156240877,130.4977403716221,807.7307,1.9219092999999998,2.1122262773722627,6,0.1145723222455292,0.11031387197917161,28.40_62.40,6,97.5
28.40000000000004,62.79999999999993,23.887921322992725,10.018217376012705,44.473540000000014,1.3424300000000358,29.26463363558394,31.41750039936753,197.31408,0.4839326,181.08616906286497,255.6335326885676,1444.4203,1.753614,2.5328467153284673,6,0.13726938611113138,0.13531056801146862,28.40_62.80,6,97.5
28.40000000000004,63.19999999999993,23.85927565693433,10.187487437343432,44.23306000000002,0.45271999999999935,32.70786873567518,35.02477253809497,221.42825,1.7127151999999999,206.80488111058392,297.73705213423284,2069.1955,3.9399649999999995,2.6523722627737225,6,0.14951325646468977,0.14118014079390456,28.40_63.20,6,97.5
28.40000000000004,63.59999999999993,23.453268065693454,10.272143094683052,43.825829999999996,0.22714000000001988,29.30564180620438,27.07384619283543,201.25192,1.491676,162.8151614086679,204.50852387482982,1857.9461999999999,2.3299884,2.468978102189781,6,0.15124969194169707,0.13600584612811562,28.40_63.60,6,97.5
