location_name,cluster,air_quality_PM2.5,temperature_celsius,air_quality_us-epa-index,uv_index,math_danger_score,gnn_bias,final_danger_score,final_category
28.00_62.80,4,25.36998748779297,23.596435546875,2.4297444820404053,3.0,97.5,35.842594,100.0,EXTREME DANGER
28.00_63.20,4,27.204835891723633,23.84636878967285,2.433394193649292,3.0,97.5,35.206104,100.0,EXTREME DANGER
28.00_63.60,4,26.60393524169922,23.486602783203125,2.327554702758789,3.0,97.5,36.03042,100.0,EXTREME DANGER
28.00_64.00,4,26.814308166503906,23.255924224853516,2.3074817657470703,3.0,97.5,34.717777,100.0,EXTREME DANGER
28.40_44.00,2,34.1801643371582,22.05515480041504,3.096715211868286,3.0,97.5,31.828077,100.0,EXTREME DANGER
28.40_44.40,2,35.76580047607422,22.339988708496094,3.208941698074341,3.0,99.5,31.36744,100.0,EXTREME DANGER
28.40_44.80,2,34.09147262573242,22.520645141601562,3.028284788131714,3.0,97.5,29.387648,100.0,EXTREME DANGER
28.40_45.20,2,33.13715744018555,22.55144500732422,2.941605806350708,3.0,97.5,29.289392,100.0,EXTREME DANGER
28.40_45.60,2,33.08350372314453,22.633691787719727,2.902372360229492,3.0,97.5,30.54052,100.0,EXTREME DANGER
28.40_46.00,2,34.821346282958984,22.801210403442383,3.0127737522125244,3.0,97.5,30.85861,100.0,EXTREME DANGER
28.40_46.40,2,34.93075942993164,22.89137077331543,3.0492701530456543,3.0,97.5,30.94875,100.0,EXTREME DANGER
28.40_46.80,2,37.863792419433594,23.041479110717773,3.3102190494537354,3.0,99.5,30.882065,100.0,EXTREME DANGER
28.40_47.20,2,39.92403793334961,23.552268981933594,3.3959853649139404,3.0,99.5,31.599697,100.0,EXTREME DANGER
28.40_47.60,2,49.336910247802734,23.96719741821289,3.650547504425049,3.0,99.5,29.253586,100.0,EXTREME DANGER
28.40_48.00,2,55.243953704833984,24.336288452148438,3.646897792816162,3.0,99.5,29.559484,100.0,EXTREME DANGER
28.40_48.40,2,43.79903030395508,24.902725219726562,2.983576536178589,3.0,97.5,30.719152,100.0,EXTREME DANGER
28.40_48.80,1,42.0394401550293,23.938934326171875,2.827554702758789,3.0,97.5,29.276287,100.0,EXTREME DANGER
28.40_49.20,1,42.42502975463867,24.285140991210938,2.8704378604888916,3.0,97.5,27.643875,100.0,EXTREME DANGER
28.40_49.60,1,40.458045959472656,24.62384033203125,2.7618613243103027,3.0,97.5,27.408627,100.0,EXTREME DANGER
28.40_50.00,1,37.37704086303711,24.761972427368164,2.605839490890503,3.0,97.5,26.180767,100.0,EXTREME DANGER
28.40_50.40,1,35.91031265258789,24.740659713745117,2.5374088287353516,3.0,97.5,23.899769,100.0,EXTREME DANGER
28.40_50.80,1,33.85068130493164,24.597509384155273,2.4616787433624268,3.0,97.5,24.869133,100.0,EXTREME DANGER
28.40_51.20,2,31.692203521728516,23.79935646057129,2.3293795585632324,3.0,80.0,18.19574,98.19573974609375,EXTREME DANGER
28.40_51.60,2,29.892148971557617,22.920228958129883,2.272810220718384,3.0,97.5,34.670677,100.0,EXTREME DANGER
28.40_52.00,2,26.121383666992188,22.042604446411133,2.1432480812072754,3.0,97.5,39.14957,100.0,EXTREME DANGER
28.40_52.40,4,23.167985916137695,21.426414489746094,2.0091240406036377,3.0,97.5,33.15547,100.0,EXTREME DANGER
28.40_52.80,4,21.444995880126953,19.838258743286133,1.9543795585632324,3.0,97.5,30.369263,100.0,EXTREME DANGER
28.40_53.20,4,21.0570125579834,19.469438552856445,1.9315693378448486,3.0,97.5,29.57766,100.0,EXTREME DANGER
28.40_53.60,4,20.868268966674805,19.140522003173828,1.9087591171264648,3.0,97.5,25.603037,100.0,EXTREME DANGER
28.40_54.00,0,19.568449020385742,19.122407913208008,1.8476277589797974,3.0,80.0,1.3955848,81.39558482170105,EXTREME DANGER
28.40_54.40,0,20.020694732666016,19.195566177368164,1.8631386756896973,3.0,80.0,11.221655,91.22165489196777,EXTREME DANGER
28.40_54.80,4,17.84678077697754,18.297733306884766,1.7563868761062622,3.0,80.0,2.372942,82.3729419708252,EXTREME DANGER
28.40_55.20,4,17.37314224243164,17.847225189208984,1.7326642274856567,3.0,58.0,-23.777708,34.22229194641113,LOW RISK
28.40_55.60,4,16.860010147094727,18.457651138305664,1.6925182342529297,3.0,58.0,-25.7596,32.240400314331055,LOW RISK
28.40_56.00,4,16.396739959716797,19.43857765197754,1.694343090057373,3.0,58.0,-23.3665,34.63349914550781,LOW RISK
28.40_56.40,0,15.344329833984375,19.01849365234375,1.6213504076004028,3.0,58.0,-26.258072,31.741928100585938,LOW RISK
28.40_56.80,0,14.16952896118164,17.51934814453125,1.544708013534546,3.0,58.0,-19.836626,38.163373947143555,LOW RISK
28.40_57.20,0,14.210306167602539,18.39196014404297,1.5520073175430298,3.0,80.0,3.5765548,83.57655477523804,EXTREME DANGER
28.40_57.60,4,15.797849655151367,21.61815071105957,1.6350364685058594,3.0,58.0,-23.546017,34.453983306884766,LOW RISK
28.40_58.00,0,15.376575469970703,20.537412643432617,1.6040146350860596,3.0,38.0,-33.710224,4.289775848388672,SAFE
28.40_58.40,0,13.830700874328613,19.136363983154297,1.5383211374282837,3.0,38.0,-34.092392,3.9076080322265625,SAFE
28.40_58.80,0,13.632107734680176,21.488792419433594,1.5529197454452515,3.0,38.0,-34.638313,3.3616867065429688,SAFE
28.40_59.20,0,13.721894264221191,22.278181076049805,1.5574817657470703,3.0,38.0,-34.543808,3.4561920166015625,SAFE
28.40_59.60,0,13.262832641601562,22.592599868774414,1.5209853649139404,3.0,38.0,-35.95984,2.0401611328125,SAFE
28.40_60.00,0,12.420586585998535,20.64847183227539,1.459854006767273,3.0,38.0,-32.380394,5.619606018066406,SAFE
28.40_60.40,0,11.93026065826416,18.432775497436523,1.4297444820404053,3.0,38.0,-33.093163,4.906837463378906,SAFE
28.40_60.80,0,12.403046607971191,16.956762313842773,1.455291986465454,3.0,38.0,-34.47162,3.52838134765625,SAFE
28.40_61.20,0,13.482439994812012,16.610294342041016,1.576642394065857,3.0,97.5,23.38837,100.0,EXTREME DANGER
28.40_61.60,4,14.998368263244629,19.052791595458984,1.691605806350708,3.0,80.0,8.432112,88.4321117401123,EXTREME DANGER
28.40_62.00,4,16.479907989501953,21.476747512817383,1.7709853649139404,3.0,97.5,28.155046,100.0,EXTREME DANGER
28.40_62.40,4,21.631690979003906,22.965360641479492,2.1122262477874756,3.0,97.5,36.77951,100.0,EXTREME DANGER
28.40_62.80,5,29.264633178710938,23.887920379638672,2.532846689224243,3.0,97.5,34.791588,100.0,EXTREME DANGER
28.40_63.20,5,32.70787048339844,23.859275817871094,2.652372360229492,3.0,97.5,35.019806,100.0,EXTREME DANGER
28.40_63.60,4,29.305641174316406,23.45326805114746,2.4689781665802,3.0,97.5,34.780994,100.0,EXTREME DANGER
28.40_64.00,4,25.643253326416016,22.449817657470703,2.330291986465454,3.0,97.5,34.970352,100.0,EXTREME DANGER
28.80_44.00,2,35.80998992919922,22.038541793823242,3.2125911712646484,3.0,99.5,33.92386,100.0,EXTREME DANGER
28.80_44.40,2,35.43829345703125,22.34326934814453,3.1651458740234375,3.0,97.5,31.556938,100.0,EXTREME DANGER
28.80_44.80,2,34.69157409667969,22.413434982299805,3.0985400676727295,3.0,97.5,30.627914,100.0,EXTREME DANGER
28.80_45.20,2,33.422019958496094,22.442886352539062,2.9543795585632324,3.0,97.5,30.168194,100.0,EXTREME DANGER
28.80_45.60,2,32.146278381347656,22.550617218017578,2.8020071983337402,3.0,97.5,28.419844,100.0,EXTREME DANGER
28.80_46.00,2,33.217323303222656,22.709814071655273,2.8950729370117188,3.0,97.5,30.931221,100.0,EXTREME DANGER
28.80_46.40,2,35.06283950805664,22.8320255279541,3.0939781665802,3.0,97.5,31.594097,100.0,EXTREME DANGER
28.80_46.80,2,41.28471755981445,22.95233154296875,3.5401458740234375,3.0,99.5,32.18251,100.0,EXTREME DANGER
28.80_47.20,2,41.215362548828125,23.371124267578125,3.4963502883911133,3.0,99.5,31.120394,100.0,EXTREME DANGER
28.80_47.60,2,47.40913009643555,23.869699478149414,3.5182480812072754,3.0,99.5,27.338692,100.0,EXTREME DANGER
28.80_48.00,2,66.48896789550781,24.561853408813477,3.7764599323272705,3.0,99.5,27.382309,100.0,EXTREME DANGER
28.80_48.40,2,49.64102554321289,24.318138122558594,3.2682480812072754,3.0,99.5,30.544262,100.0,EXTREME DANGER
28.80_48.80,1,42.477420806884766,23.941926956176758,2.9124088287353516,3.0,99.5,28.863777,100.0,EXTREME DANGER
28.80_49.20,1,42.35757827758789,24.26247215270996,2.8567519187927246,3.0,97.5,27.695444,100.0,EXTREME DANGER
28.80_49.60,1,41.02642059326172,24.57345962524414,2.7810218334198,3.0,97.5,28.338074,100.0,EXTREME DANGER
28.80_50.00,1,36.27702331542969,24.58302879333496,2.5510950088500977,3.0,97.5,25.77272,100.0,EXTREME DANGER
28.80_50.40,1,34.47341537475586,24.489450454711914,2.4826643466949463,3.0,97.5,22.651564,100.0,EXTREME DANGER
28.80_50.80,1,32.70214080810547,23.946016311645508,2.3677008152008057,3.0,80.0,8.156165,88.15616512298584,EXTREME DANGER
28.80_51.20,2,30.187530517578125,22.986156463623047,2.285583972930908,3.0,97.5,37.00068,100.0,EXTREME DANGER
28.80_51.60,2,26.341737747192383,21.28092384338379,2.152372360229492,3.0,80.0,20.077988,100.0,EXTREME DANGER
28.80_52.00,4,22.31208610534668,20.04507064819336,2.0045621395111084,3.0,80.0,8.630369,88.63036918640137,EXTREME DANGER
28.80_52.40,4,20.22923469543457,17.30321502685547,1.8923357725143433,3.0,80.0,11.881385,91.88138484954834,EXTREME DANGER
28.80_52.80,0,18.980976104736328,15.834256172180176,1.8312044143676758,3.0,97.5,28.81576,100.0,EXTREME DANGER
28.80_53.20,0,20.096256256103516,17.002981185913086,1.845802903175354,3.0,97.5,28.216938,100.0,EXTREME DANGER
28.80_53.60,0,19.553115844726562,17.35321044921875,1.8202555179595947,3.0,97.5,26.61938,100.0,EXTREME DANGER
28.80_54.00,0,17.400501251220703,17.062959671020508,1.7627737522125244,3.0,97.5,22.988077,100.0,EXTREME DANGER
28.80_54.40,0,17.21135711669922,16.729005813598633,1.7463504076004028,3.0,80.0,9.764222,89.76422214508057,EXTREME DANGER
28.80_54.80,0,15.692106246948242,15.632168769836426,1.6587591171264648,3.0,80.0,4.587137,84.58713722229004,EXTREME DANGER
28.80_55.20,0,14.536202430725098,15.372932434082031,1.5821168422698975,3.0,58.0,-20.85867,37.14133071899414,LOW RISK
28.80_55.60,0,13.920780181884766,16.0968017578125,1.5410584211349487,3.0,58.0,-23.89328,34.106719970703125,LOW RISK
28.80_56.00,0,13.777146339416504,15.700221061706543,1.5392335653305054,3.0,58.0,-27.837906,30.162094116210938,LOW RISK
28.80_56.40,0,13.032021522521973,15.024619102478027,1.4762773513793945,3.0,58.0,-27.12101,30.878990173339844,LOW RISK
28.80_56.80,0,12.657720565795898,15.07323169708252,1.4507299661636353,3.0,58.0,-27.944725,30.055274963378906,LOW RISK
28.80_57.20,0,12.729277610778809,15.855265617370605,1.4571168422698975,3.0,58.0,-26.192158,31.807842254638672,LOW RISK
28.80_57.60,0,13.922295570373535,16.470657348632812,1.5355839729309082,3.0,80.0,-0.35526454,79.644735455513,HIGH RISK
28.80_58.00,0,13.788809776306152,15.741266250610352,1.5383211374282837,3.0,38.0,-30.299906,7.700094223022461,SAFE
28.80_58.40,0,13.122620582580566,19.017642974853516,1.5173357725143433,3.0,38.0,-36.103924,1.8960762023925781,SAFE
28.80_58.80,0,12.970539093017578,22.832561492919922,1.5228102207183838,3.0,38.0,-33.908253,4.091747283935547,SAFE
28.80_59.20,0,12.996901512145996,23.961416244506836,1.5209853649139404,3.0,38.0,-36.562645,1.4373550415039062,SAFE
28.80_59.60,0,12.633153915405273,23.87889862060547,1.4826642274856567,3.0,38.0,-34.50386,3.4961395263671875,SAFE
28.80_60.00,0,11.932564735412598,20.990188598632812,1.4361313581466675,3.0,38.0,-33.15554,4.844459533691406,SAFE
28.80_60.40,0,11.363834381103516,17.484586715698242,1.4105839729309082,3.0,20.5,-35.276886,0.0,SAFE
28.80_60.80,0,11.584529876708984,15.479554176330566,1.4169708490371704,3.0,38.0,-33.424824,4.575176239013672,SAFE
28.80_61.20,0,12.466595649719238,16.740966796875,1.5009124279022217,3.0,58.0,-31.770798,26.229202270507812,LOW RISK
28.80_61.60,4,14.92501163482666,20.371191024780273,1.6843066215515137,3.0,97.5,20.395163,100.0,EXTREME DANGER
28.80_62.00,4,25.322961807250977,21.869136810302734,2.4543795585632324,3.0,97.5,36.74865,100.0,EXTREME DANGER
28.80_62.40,5,33.83341598510742,22.55017852783203,2.6989049911499023,3.0,97.5,34.84574,100.0,EXTREME DANGER
28.80_62.80,5,28.071496963500977,22.63456916809082,2.4963502883911133,3.0,97.5,36.34475,100.0,EXTREME DANGER
28.80_63.20,5,31.091323852539062,22.82710838317871,2.633211612701416,3.0,97.5,34.858223,100.0,EXTREME DANGER
28.80_63.60,4,26.439146041870117,22.71622657775879,2.3485400676727295,3.0,97.5,35.362595,100.0,EXTREME DANGER
28.80_64.00,4,23.1651611328125,21.69034194946289,2.1879560947418213,3.0,97.5,36.111725,100.0,EXTREME DANGER
29.20_44.00,5,35.521522521972656,22.06986427307129,3.169708013534546,3.0,99.5,33.64346,100.0,EXTREME DANGER
29.20_44.40,2,38.056373596191406,22.34340476989746,3.3284671306610107,3.0,99.5,32.182014,100.0,EXTREME DANGER
29.20_44.80,2,37.00443649291992,22.486665725708008,3.291058301925659,3.0,99.5,30.722015,100.0,EXTREME DANGER
29.20_45.20,2,32.28773880004883,22.506595611572266,2.8658759593963623,3.0,97.5,29.310543,100.0,EXTREME DANGER
29.20_45.60,2,31.116985321044922,22.58461570739746,2.7071168422698975,3.0,97.5,28.600193,100.0,EXTREME DANGER
29.20_46.00,2,31.44691276550293,22.645444869995117,2.6879560947418213,3.0,97.5,30.049824,100.0,EXTREME DANGER
29.20_46.40,2,33.12422561645508,22.74690055847168,2.8549270629882812,3.0,97.5,32.08834,100.0,EXTREME DANGER
29.20_46.80,2,41.75340270996094,22.941923141479492,3.5766422748565674,3.0,99.5,33.57929,100.0,EXTREME DANGER
29.20_47.20,2,38.980220794677734,23.3290958404541,3.346715211868286,3.0,99.5,30.879562,100.0,EXTREME DANGER
29.20_47.60,2,48.21942901611328,24.140819549560547,3.7673356533050537,3.0,99.5,30.505878,100.0,EXTREME DANGER
29.20_48.00,2,63.17422103881836,24.023466110229492,4.019160747528076,3.0,99.5,31.262062,100.0,EXTREME DANGER
29.20_48.40,2,48.115989685058594,23.378881454467773,3.285583972930908,3.0,99.5,27.942596,100.0,EXTREME DANGER
29.20_48.80,1,43.45415496826172,23.63227081298828,2.9616787433624268,3.0,99.5,29.275229,100.0,EXTREME DANGER
29.20_49.20,1,41.65406036376953,24.202255249023438,2.7983577251434326,3.0,97.5,29.334805,100.0,EXTREME DANGER
29.20_49.60,1,39.58262634277344,24.328916549682617,2.7071168422698975,3.0,97.5,29.238335,100.0,EXTREME DANGER
29.20_50.00,1,35.54753875732422,24.21424674987793,2.5036497116088867,3.0,97.5,26.416344,100.0,EXTREME DANGER
29.20_50.40,1,34.320438385009766,23.896310806274414,2.4507298469543457,3.0,97.5,24.407322,100.0,EXTREME DANGER
29.20_50.80,2,31.525798797607422,23.276329040527344,2.3156933784484863,3.0,80.0,8.170855,88.17085456848145,EXTREME DANGER
29.20_51.20,2,26.521207809448242,21.92922019958496,2.1596715450286865,3.0,80.0,20.069595,100.0,EXTREME DANGER
29.20_51.60,4,22.847671508789062,20.069713592529297,2.032846689224243,3.0,97.5,36.622463,100.0,EXTREME DANGER
29.20_52.00,4,19.356910705566406,16.5806941986084,1.8549270629882812,3.0,97.5,33.214653,100.0,EXTREME DANGER
29.20_52.40,0,18.219789505004883,14.243602752685547,1.7928831577301025,3.0,58.0,-15.256195,42.743804931640625,MODERATE RISK
29.20_52.80,4,24.710742950439453,14.752561569213867,1.9771897792816162,3.0,97.5,28.945015,100.0,EXTREME DANGER
29.20_53.20,4,30.65583038330078,15.345556259155273,2.294708013534546,3.0,97.5,31.51126,100.0,EXTREME DANGER
29.20_53.60,0,18.137619018554688,15.668376922607422,1.7518248558044434,3.0,97.5,26.229073,100.0,EXTREME DANGER
29.20_54.00,0,16.22230339050293,15.62753963470459,1.712591290473938,3.0,80.0,9.927284,89.92728424072266,EXTREME DANGER
29.20_54.40,0,14.681600570678711,14.7697114944458,1.6158759593963623,3.0,80.0,3.3553987,83.35539865493774,EXTREME DANGER
29.20_54.80,0,13.508197784423828,14.43979263305664,1.5255475044250488,3.0,58.0,-22.00716,35.99283981323242,LOW RISK
29.20_55.20,0,12.538934707641602,14.909857749938965,1.4635035991668701,3.0,58.0,-24.45554,33.54446029663086,LOW RISK
29.20_55.60,0,12.842538833618164,15.283929824829102,1.4844890832901,3.0,58.0,-20.81165,37.188350677490234,LOW RISK
29.20_56.00,0,11.916674613952637,14.569844245910645,1.4169708490371704,3.0,58.0,-26.667942,31.33205795288086,LOW RISK
29.20_56.40,0,11.746870040893555,11.880423545837402,1.4114964008331299,3.0,38.0,-31.324522,6.675477981567383,SAFE
29.20_56.80,0,11.460409164428711,11.5651216506958,1.3868613243103027,3.0,58.0,-28.661427,29.338573455810547,LOW RISK
29.20_57.20,0,11.001819610595703,11.389222145080566,1.3512773513793945,3.0,58.0,-27.819134,30.180866241455078,LOW RISK
29.20_57.60,0,11.931100845336914,12.300251007080078,1.4169708490371704,3.0,58.0,-27.112457,30.887542724609375,LOW RISK
29.20_58.00,0,12.947699546813965,16.90166473388672,1.4954379796981812,3.0,58.0,-23.470266,34.529733657836914,LOW RISK
29.20_58.40,0,12.720495223999023,20.7729549407959,1.4936131238937378,3.0,38.0,-35.668427,2.331573486328125,SAFE
29.20_58.80,0,12.669400215148926,23.721878051757812,1.4917882680892944,3.0,38.0,-33.362877,4.637123107910156,SAFE
29.20_59.20,0,12.633402824401855,24.715198516845703,1.4963504076004028,3.0,38.0,-32.77451,5.225490570068359,SAFE
29.20_59.60,0,12.258475303649902,24.126083374023438,1.455291986465454,3.0,38.0,-36.122856,1.8771438598632812,SAFE
29.20_60.00,0,11.745927810668945,19.83765411376953,1.433394193649292,3.0,38.0,-35.156082,2.8439178466796875,SAFE
29.20_60.40,0,11.523736000061035,16.53800392150879,1.4142335653305054,3.0,38.0,-35.41576,2.584239959716797,SAFE
29.20_60.80,0,12.158080101013184,16.1511287689209,1.4607664346694946,3.0,38.0,-35.906624,2.0933761596679688,SAFE
29.20_61.20,0,12.475582122802734,18.008255004882812,1.4990875720977783,3.0,38.0,-36.687614,1.3123855590820312,SAFE
29.20_61.60,4,19.785240173339844,20.55437660217285,2.11952543258667,3.0,97.5,36.83728,100.0,EXTREME DANGER
29.20_62.00,5,33.656864166259766,21.501327514648438,2.736313819885254,3.0,97.5,35.3677,100.0,EXTREME DANGER
29.20_62.40,5,34.532752990722656,20.869136810302734,2.775547504425049,3.0,97.5,35.886887,100.0,EXTREME DANGER
29.20_62.80,4,27.76514434814453,20.60504150390625,2.4899635314941406,3.0,97.5,36.33506,100.0,EXTREME DANGER
29.20_63.20,5,32.07594680786133,19.750547409057617,2.8403284549713135,3.0,97.5,35.08574,100.0,EXTREME DANGER
29.20_63.60,4,27.152530670166016,19.453149795532227,2.5483577251434326,3.0,97.5,36.051376,100.0,EXTREME DANGER
29.20_64.00,4,20.314943313598633,19.651288986206055,2.0063867568969727,3.0,97.5,35.94565,100.0,EXTREME DANGER
29.60_44.00,5,38.752044677734375,22.015071868896484,3.3549270629882812,3.0,99.5,33.50769,100.0,EXTREME DANGER
29.60_44.40,5,39.96058654785156,22.23794174194336,3.416970729827881,3.0,99.5,33.09339,100.0,EXTREME DANGER
29.60_44.80,2,38.48545837402344,22.48652458190918,3.3704378604888916,3.0,99.5,32.360138,100.0,EXTREME DANGER
29.60_45.20,2,34.22662353515625,22.588815689086914,3.0483577251434326,3.0,97.5,31.625648,100.0,EXTREME DANGER
29.60_45.60,2,33.45011901855469,22.667144775390625,2.972627639770508,3.0,97.5,31.183739,100.0,EXTREME DANGER
29.60_46.00,2,32.89803695678711,22.70056915283203,2.8293795585632324,3.0,97.5,31.581863,100.0,EXTREME DANGER
29.60_46.40,2,31.378969192504883,22.769630432128906,2.650547504425049,3.0,97.5,32.12902,100.0,EXTREME DANGER
29.60_46.80,2,38.28059005737305,23.06623649597168,3.324817419052124,3.0,99.5,33.403236,100.0,EXTREME DANGER
29.60_47.20,2,45.17057418823242,23.437902450561523,3.7116787433624268,3.0,99.5,32.61946,100.0,EXTREME DANGER
29.60_47.60,5,54.77027893066406,24.148906707763672,4.010036468505859,3.0,99.5,32.538486,100.0,EXTREME DANGER
29.60_48.00,5,77.70220184326172,24.283275604248047,4.360401630401611,3.0,99.5,33.69742,100.0,EXTREME DANGER
29.60_48.40,2,46.51871871948242,23.106096267700195,3.2655110359191895,3.0,99.5,32.09822,100.0,EXTREME DANGER
29.60_48.80,1,41.98672103881836,23.460290908813477,2.855839490890503,3.0,97.5,30.778652,100.0,EXTREME DANGER
29.60_49.20,1,39.05681610107422,23.75320053100586,2.683394193649292,3.0,97.5,28.701889,100.0,EXTREME DANGER
29.60_49.60,1,38.729915618896484,23.736677169799805,2.650547504425049,3.0,97.5,27.362808,100.0,EXTREME DANGER
29.60_50.00,1,39.131874084472656,23.790145874023438,2.653284788131714,3.0,97.5,26.88929,100.0,EXTREME DANGER
29.60_50.40,2,38.40443801879883,23.39670181274414,2.6204378604888916,3.0,80.0,14.1543,94.15429973602295,EXTREME DANGER
29.60_50.80,2,31.102270126342773,22.3298397064209,2.282846689224243,3.0,80.0,14.621353,94.62135314941406,EXTREME DANGER
29.60_51.20,4,25.109495162963867,20.60251235961914,2.1131386756896973,3.0,97.5,33.950047,100.0,EXTREME DANGER
29.60_51.60,4,20.549278259277344,17.155759811401367,1.9133211374282837,3.0,80.0,11.511741,91.51174068450928,EXTREME DANGER
29.60_52.00,0,17.614465713500977,13.444267272949219,1.7673357725143433,3.0,80.0,8.611887,88.61188697814941,EXTREME DANGER
29.60_52.40,0,22.151622772216797,13.470985412597656,1.9105839729309082,3.0,80.0,12.677921,92.67792129516602,EXTREME DANGER
29.60_52.80,0,24.230195999145508,14.749004364013672,1.986313819885254,3.0,80.0,14.65826,94.65826034545898,EXTREME DANGER
29.60_53.20,0,21.761310577392578,15.460248947143555,1.915145993232727,3.0,97.5,26.123556,100.0,EXTREME DANGER
29.60_53.60,0,16.2823543548584,15.483498573303223,1.6925182342529297,3.0,80.0,2.3342814,82.33428144454956,EXTREME DANGER
29.60_54.00,0,14.780197143554688,15.344799995422363,1.6204379796981812,3.0,58.0,-17.737234,40.262765884399414,MODERATE RISK
29.60_54.40,0,13.350980758666992,14.555864334106445,1.5246350765228271,3.0,58.0,-12.378971,45.621028900146484,MODERATE RISK
29.60_54.80,0,12.098220825195312,14.499688148498535,1.433394193649292,3.0,58.0,-27.140087,30.859912872314453,LOW RISK
29.60_55.20,0,11.82809066772461,14.993505477905273,1.4005475044250488,3.0,58.0,-24.295052,33.70494842529297,LOW RISK
29.60_55.60,0,11.635021209716797,14.801431655883789,1.3895984888076782,3.0,58.0,-27.650284,30.349716186523438,LOW RISK
29.60_56.00,0,11.023032188415527,12.322668075561523,1.3585766553878784,3.0,58.0,-22.728472,35.271528244018555,LOW RISK
29.60_56.40,0,10.788681983947754,9.838481903076172,1.3293795585632324,3.0,58.0,-21.109848,36.89015197753906,LOW RISK
29.60_56.80,0,10.443382263183594,10.38132095336914,1.3111313581466675,3.0,38.0,-36.285812,1.7141876220703125,SAFE
29.60_57.20,0,10.146056175231934,10.366861343383789,1.2956204414367676,3.0,38.0,-37.387627,0.6123733520507812,SAFE
29.60_57.60,0,11.116419792175293,12.351680755615234,1.3768248558044434,3.0,38.0,-33.756603,4.243396759033203,SAFE
29.60_58.00,0,12.336270332336426,18.177228927612305,1.4744524955749512,3.0,38.0,-36.10048,1.8995208740234375,SAFE
29.60_58.40,0,12.600957870483398,23.012876510620117,1.4954379796981812,3.0,38.0,-34.60504,3.39495849609375,SAFE
29.60_58.80,0,12.39957046508789,24.761999130249023,1.4726277589797974,3.0,19.040000915527344,-34.44861,0.0,SAFE
29.60_59.20,0,12.039097785949707,24.962820053100586,1.448905110359192,3.0,20.5,-34.203423,0.0,SAFE
29.60_59.60,0,11.629071235656738,23.48381996154785,1.4206204414367676,3.0,38.0,-34.5572,3.442798614501953,SAFE
29.60_60.00,0,11.285351753234863,18.43163299560547,1.3996350765228271,3.0,38.0,-35.26555,2.7344512939453125,SAFE
29.60_60.40,0,11.366595268249512,16.413604736328125,1.4096715450286865,3.0,38.0,-37.29029,0.7097091674804688,SAFE
29.60_60.80,0,12.59521198272705,17.259197235107422,1.4927006959915161,3.0,38.0,-34.134735,3.865264892578125,SAFE
29.60_61.20,4,17.59248924255371,19.672094345092773,1.9990875720977783,3.0,97.5,27.78486,100.0,EXTREME DANGER
29.60_61.60,5,36.61790084838867,21.973445892333984,2.778284788131714,3.0,99.5,34.239197,100.0,EXTREME DANGER
29.60_62.00,5,54.346656799316406,22.377696990966797,3.0510950088500977,3.0,99.5,34.219,100.0,EXTREME DANGER
29.60_62.40,5,41.15749740600586,21.764339447021484,2.9452555179595947,3.0,99.5,34.627716,100.0,EXTREME DANGER
29.60_62.80,5,33.8188591003418,20.606510162353516,2.8567519187927246,3.0,97.5,36.017754,100.0,EXTREME DANGER
29.60_63.20,5,34.415977478027344,19.319873809814453,3.0118613243103027,3.0,97.5,35.636147,100.0,EXTREME DANGER
29.60_63.60,5,33.64678955078125,17.988529205322266,3.0593066215515137,3.0,97.5,35.72663,100.0,EXTREME DANGER
29.60_64.00,4,29.350854873657227,18.15977668762207,2.808394193649292,3.0,97.5,35.00167,100.0,EXTREME DANGER
30.00_44.00,5,40.691410064697266,21.979833602905273,3.427919626235962,3.0,99.5,32.97898,100.0,EXTREME DANGER
30.00_44.40,5,41.33551025390625,22.184234619140625,3.472627639770508,3.0,99.5,33.141167,100.0,EXTREME DANGER
30.00_44.80,5,42.56572723388672,22.468618392944336,3.5647809505462646,3.0,99.5,33.36335,100.0,EXTREME DANGER
30.00_45.20,5,43.412315368652344,22.758975982666016,3.622262716293335,3.0,99.5,32.753464,100.0,EXTREME DANGER
30.00_45.60,5,46.79486846923828,22.963043212890625,3.774635076522827,3.0,99.5,32.693928,100.0,EXTREME DANGER
30.00_46.00,5,38.20680618286133,23.072111129760742,3.2883212566375732,3.0,99.5,32.68457,100.0,EXTREME DANGER
30.00_46.40,2,33.383506774902344,23.163381576538086,2.83850359916687,3.0,97.5,32.60282,100.0,EXTREME DANGER
30.00_46.80,5,47.883216857910156,23.46820640563965,3.841240882873535,3.0,99.5,33.427048,100.0,EXTREME DANGER
30.00_47.20,5,56.17015075683594,23.877418518066406,4.05200719833374,3.0,99.5,33.742535,100.0,EXTREME DANGER
30.00_47.60,5,58.17193603515625,24.29595184326172,4.069343090057373,3.0,99.5,32.729904,100.0,EXTREME DANGER
30.00_48.00,2,75.03604888916016,24.76675033569336,3.914233684539795,3.0,99.5,30.633652,100.0,EXTREME DANGER
30.00_48.40,2,41.51396942138672,24.625877380371094,2.8877737522125244,3.0,97.5,33.397995,100.0,EXTREME DANGER
30.00_48.80,2,31.353778839111328,24.506744384765625,2.3567519187927246,3.0,97.5,27.325981,100.0,EXTREME DANGER
30.00_49.20,1,32.85432052612305,23.335586547851562,2.4124088287353516,3.0,97.5,29.760826,100.0,EXTREME DANGER
30.00_49.60,1,35.270057678222656,23.02849006652832,2.4963502883911133,3.0,97.5,27.72745,100.0,EXTREME DANGER
